0 // Total objects drawn
NO ID //ID
1615 //x1
-372 //y1
1615// x2
-35 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

95 // Total objects drawn
NO ID //ID
1205 //x1
-35 //y1
1615// x2
-35 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

96 // Total objects drawn
NO ID //ID
1205 //x1
-165 //y1
1205// x2
-35 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

97 // Total objects drawn
NO ID //ID
1205 //x1
-247 //y1
1530// x2
-247 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

98 // Total objects drawn
NO ID //ID
1205 //x1
-165 //y1
1390// x2
-165 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

99 // Total objects drawn
NO ID //ID
1390 //x1
-165 //y1
1390// x2
-100 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

100 // Total objects drawn
NO ID //ID
1515 //x1
-165 //y1
1515// x2
-100 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

101 // Total objects drawn
NO ID //ID
1515 //x1
-165 //y1
1615// x2
-165 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

102 // Total objects drawn
NO ID //ID
415 //x1
300 //y1
415// x2
325 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

103 // Total objects drawn
HUD //ID
0 //x1
0 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
1 //ispersistent
0 //isactivated
1080 //SSX
29 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

104 // Total objects drawn
NO ID //ID
0 //x1
0 //y1
0// x2
0 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

105 // Total objects drawn
NO ID //ID
0 //x1
0 //y1
0// x2
0 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

